world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
garden	(2,0)	N8037979	N6330284	p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	24	FALSE	28.333332	3	1	1,2
garden	(7,2)	N6956988	N6675860	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);	7	2.0	7	27	FALSE	29.0	3	1	2,1
garden	(5,4)	N1003298	N9947032	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	6	21	FALSE	26.0	3	2	1,2
garden	(2,0)	N9638331	N9947032	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	9	24	FALSE	29.0	3	2	1,2
garden	(7,0)	N5903829	N7674513	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	6	23	FALSE	30.333332	1	2	1
garden	(2,0)	N8002137	N7674513	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	24	FALSE	28.333332	3	1	1,2
garden	(5,4)	N5021023	N6620051	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	27	FALSE	30.333332	3	1	1,2
garden	(7,0)	N5558131	N6620051	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	34.333332	1	2	1
garden	(7,2)	N8730087	N6175453	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	4	27	FALSE	29.0	3	1	2,1
garden	(7,0)	N8766373	N6457414	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	30.333332	1	2	1
garden	(5,4)	N7489903	N6457414	p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	4	27	FALSE	30.333332	3	1	1,2
garden	(7,2)	N3129174	N7991449	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	4	21	FALSE	23.0	3	1	2,1
garden	(7,0)	N8833493	N7830461	p(7,2);p(7,1);p(7,0);	7	1.0	2	19	FALSE	24.333332	1	2	1
garden	(5,4)	N4431099	N7830461	p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	4	21	FALSE	24.333332	3	1	1,2
garden	(7,0)	N4199462	N1983367	p(7,2);p(7,1);p(7,0);	7	1.0	2	19	FALSE	27.6	1	4	1
garden	(2,4)	N7480952	N1983367	p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	24	FALSE	27.199999	6	1	1,1,2,2
garden	(7,2)	N3395556	N8342286	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);	7	2.0	7	27	FALSE	29.0	3	1	2,1
garden	(5,4)	N4973031	N9203097	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	6	21	FALSE	27.166666	3	4	1,2
garden	(2,4)	N6217584	N9203097	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	9	24	FALSE	27.833332	6	2	1,1,2,2
garden	(7,0)	N1607356	N5686535	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	6	23	FALSE	31.600002	1	4	1
garden	(2,4)	N7571179	N5686535	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	24	FALSE	27.199999	6	1	1,1,2,2
garden	(5,4)	N7668299	N9364019	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	27	FALSE	30.333332	3	1	1,2
garden	(7,0)	N1836778	N9364019	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	34.333332	1	2	1
garden	(7,2)	N2492230	N965236	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	4	27	FALSE	29.0	3	1	2,1
garden	(7,0)	N5187728	N6689517	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	30.333332	1	2	1
garden	(5,4)	N7723420	N6689517	p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	4	27	FALSE	30.333332	3	1	1,2
garden	(2,4)	N2252698	N1964995	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	9	24	FALSE	26.833332	6	2	1,1,2,2
garden	(2,0)	N9444778	N1964995	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	9	24	FALSE	28.166666	3	4	1,2
garden	(2,0)	N7047250	N6282244	p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	7	2.0	4	24	FALSE	28.333332	3	1	1,2
garden	(7,0)	N7436644	N6282244	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	36.333332	1	2	1
garden	(2,4)	N2363804	N7210416	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	7	4.0	4	24	FALSE	27.199999	6	1	1,1,2,2
garden	(7,0)	N6836361	N7210416	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	37.6	1	4	1
garden	(7,2)	N8523865	N7289851	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);	7	2.0	7	27	FALSE	29.0	3	1	2,1
garden	(7,0)	N4828750	N4347785	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	32.333332	1	2	1
garden	(2,0)	N8979319	N4347785	p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	30	FALSE	34.333332	3	1	1,2
garden	(7,2)	N2598810	N3931278	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);	7	2.0	7	27	FALSE	29.0	3	1	2,1
garden	(7,0)	N5278267	N5039419	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	33.6	1	4	1
garden	(2,4)	N1322175	N5039419	p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	30	FALSE	33.2	6	1	1,1,2,2
garden	(2,4)	N9033130	N8103771	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	24	FALSE	26.833332	6	2	1,1,2,2
garden	(2,0)	N5721049	N8103771	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	24	FALSE	28.166666	3	4	1,2
garden	(2,0)	N6663652	N3187691	p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	7	2.0	4	24	FALSE	29.0	3	2	1,2
garden	(5,4)	N2947726	N3187691	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	27	FALSE	32.0	3	2	1,2
garden	(2,4)	N1168881	N1224454	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	7	4.0	4	24	FALSE	27.833332	6	2	1,1,2,2
garden	(5,4)	N2572727	N1224454	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	27	FALSE	33.166664	3	4	1,2
garden	(2,4)	N767118	N7997887	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	9	28	FALSE	30.833334	6	2	1,1,2,2
garden	(2,0)	N2523055	N7997887	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	9	28	FALSE	32.166664	3	4	1,2
garden	(2,0)	N7659849	N7063638	p(2,4);p(2,3);p(2,2);p(2,1);p(2,0);	7	2.0	4	24	FALSE	28.333332	3	1	1,2
garden	(7,0)	N8841588	N7063638	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	36.333332	1	2	1
garden	(2,4)	N963107	N2920407	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);	7	4.0	4	24	FALSE	27.199999	6	1	1,1,2,2
garden	(7,0)	N9122475	N2920407	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	37.6	1	4	1
garden	(5,4)	N2139721	N6060724	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	27	FALSE	30.333332	3	1	1,2
garden	(7,0)	N6500895	N6060724	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	34.333332	1	2	1
garden	(7,0)	N7568769	N3078097	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	6	29	FALSE	36.333332	1	2	1
garden	(2,0)	N5575580	N3078097	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	30	FALSE	34.333332	3	1	1,2
garden	(5,4)	N1062083	N6098177	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	6	31	FALSE	36.0	3	2	1,2
garden	(2,0)	N6698414	N6098177	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	9	34	FALSE	39.0	3	2	1,2
garden	(5,4)	N7125000	N9533704	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	27	FALSE	30.333332	3	1	1,2
garden	(7,0)	N9002316	N9533704	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	29	FALSE	34.333332	1	2	1
garden	(7,0)	N2457933	N871140	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	6	29	FALSE	37.6	1	4	1
garden	(2,4)	N1689130	N871140	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	30	FALSE	33.2	6	1	1,1,2,2
garden	(5,4)	N7440903	N2376344	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	6	31	FALSE	37.166664	3	4	1,2
garden	(2,4)	N7900886	N2376344	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	9	34	FALSE	37.833336	6	2	1,1,2,2
garden	(7,2)	N1253534	N2029908	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	4	27	FALSE	29.0	3	1	2,1
garden	(7,0)	N1430394	N9524634	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	30.333332	1	2	1
garden	(5,4)	N6885478	N9524634	p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	4	27	FALSE	30.333332	3	1	1,2
garden	(7,0)	N395811	N667792	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	32.333332	1	2	1
garden	(2,0)	N3493733	N667792	p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	30	FALSE	34.333332	3	1	1,2
garden	(7,2)	N2201977	N9027549	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);	7	2.0	7	33	FALSE	35.0	3	1	2,1
garden	(5,4)	N846378	N8573513	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	6	27	FALSE	32.0	3	2	1,2
garden	(2,0)	N5170406	N8573513	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	9	30	FALSE	35.0	3	2	1,2
garden	(7,0)	N8179264	N7955998	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	6	29	FALSE	36.333332	1	2	1
garden	(2,0)	N7087229	N7955998	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	7	2.0	7	30	FALSE	34.333332	3	1	1,2
garden	(5,4)	N7580333	N2120183	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	33	FALSE	36.333332	3	1	1,2
garden	(7,0)	N9482183	N2120183	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	35	FALSE	40.333332	1	2	1
garden	(7,2)	N5690471	N7612116	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	4	27	FALSE	29.0	3	1	2,1
garden	(7,0)	N1706648	N7309223	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	30.333332	1	2	1
garden	(5,4)	N4914927	N7309223	p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	4	27	FALSE	30.333332	3	1	1,2
garden	(7,0)	N7416367	N8964040	p(7,2);p(7,1);p(7,0);	7	1.0	2	25	FALSE	33.6	1	4	1
garden	(2,4)	N952827	N8964040	p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	30	FALSE	33.2	6	1	1,1,2,2
garden	(7,2)	N797546	N6902715	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);	7	2.0	7	33	FALSE	35.0	3	1	2,1
garden	(5,4)	N1951208	N7513859	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	7	2.0	6	27	FALSE	33.166664	3	4	1,2
garden	(2,4)	N8324520	N7513859	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	9	30	FALSE	33.833332	6	2	1,1,2,2
garden	(7,0)	N2746852	N5642535	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	6	29	FALSE	37.6	1	4	1
garden	(2,4)	N5367225	N5642535	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	7	4.0	7	30	FALSE	33.2	6	1	1,1,2,2
garden	(5,4)	N1240994	N5288821	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	7	2.0	7	33	FALSE	36.333332	3	1	1,2
garden	(7,0)	N8326482	N5288821	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	7	1.0	9	35	FALSE	40.333332	1	2	1
garden	(7,0)	N4843535	N8950426	p(7,2);p(7,1);p(7,0);	8	1.0	2	23	TRUE	24.0	1	0	1
garden	(5,4)	N8634781	N9572485	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	8	2.0	6	25	TRUE	26.5	3	0	1,2
garden	(7,0)	N6090721	N982503	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	6	27	TRUE	28.0	1	0	1
garden	(2,0)	N4210657	N1193988	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	8	2.0	9	28	TRUE	29.5	3	0	1,2
garden	(7,0)	N4705670	N8037979	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	33	TRUE	34.0	1	0	1
garden	(7,0)	N339799	N6956988	p(7,2);p(7,1);p(7,0);	8	1.0	2	29	TRUE	30.0	1	0	1
garden	(2,0)	N4951667	N1003298	p(5,4);p(5,3);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	8	2.0	7	28	TRUE	29.5	3	0	1,2
garden	(5,4)	N942086	N9638331	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(5,3);p(5,4);	8	2.0	7	31	TRUE	32.5	3	0	1,2
garden	(2,0)	N9764456	N5903829	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,1);p(2,0);	8	2.0	9	32	TRUE	33.5	3	0	1,2
garden	(7,0)	N8096231	N8002137	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	33	TRUE	34.0	1	0	1
garden	(7,0)	N2844064	N5021023	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	6	33	TRUE	34.0	1	0	1
garden	(5,4)	N2777875	N5558131	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	8	2.0	6	35	TRUE	36.5	3	0	1,2
garden	(7,0)	N7637872	N8730087	p(7,2);p(7,1);p(7,0);	8	1.0	2	29	TRUE	30.0	1	0	1
garden	(5,4)	N7302351	N8766373	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	8	2.0	6	31	TRUE	32.5	3	0	1,2
garden	(7,0)	N6803510	N7489903	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	6	33	TRUE	34.0	1	0	1
garden	(7,0)	N6611656	N3129174	p(7,2);p(7,1);p(7,0);	8	1.0	2	23	TRUE	24.0	1	0	1
garden	(5,4)	N1507144	N8833493	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(5,3);p(5,4);	8	2.0	6	25	TRUE	26.5	3	0	1,2
garden	(7,0)	N4493761	N4431099	p(5,4);p(5,3);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	6	27	TRUE	28.0	1	0	1
garden	(2,4)	N1964927	N4199462	p(7,0);p(7,1);p(7,2);p(6,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);	8	4.0	9	28	TRUE	29.5	6	0	1,1,2,2
garden	(7,0)	N9964650	N7480952	p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);p(5,2);p(6,2);p(7,2);p(7,1);p(7,0);	8	1.0	9	33	TRUE	34.0	1	0	1
