world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
tworooms	(7,2)	N5180650	N1738800	p(7,5);p(7,4);p(7,3);p(7,2);	6	1.0	3	15	FALSE	22.714287	1	6	1
tworooms	(1,3)	N7295169	N1738800	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6.0	8	20	FALSE	22.428572	11	1	2,1,2,1,3,2
tworooms	(7,2)	N1029099	N7004659	p(5,2);p(6,2);p(7,2);	6	2.0	2	15	FALSE	22.0	3	6	1,2
tworooms	(1,3)	N6546209	N7004659	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6.0	5	18	FALSE	21.5	11	2	2,1,2,1,3,2
tworooms	(5,2)	N682064	N1559736	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	6	2.0	5	21	FALSE	23.5	3	2	1,2
tworooms	(7,5)	N1737181	N1559736	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	6	3.0	8	24	FALSE	26.5	6	1	3,2,1
tworooms	(7,2)	N271818	N3282791	p(5,2);p(6,2);p(7,2);	6	3.0	2	19	FALSE	21.5	6	1	1,2,3
tworooms	(5,5)	N5742310	N3282791	p(5,2);p(5,3);p(5,4);p(5,5);	6	2.0	3	20	FALSE	22.5	3	2	1,2
tworooms	(7,5)	N3865431	N3707400	p(5,5);p(6,5);p(7,5);	6	3.0	2	20	FALSE	22.5	6	1	3,2,1
tworooms	(5,2)	N7314261	N3707400	p(5,5);p(5,4);p(5,3);p(5,2);	6	2.0	3	21	FALSE	23.5	3	2	1,2
tworooms	(7,2)	N921453	N6220483	p(5,2);p(6,2);p(7,2);	6	3.0	2	15	FALSE	17.5	6	1	1,2,3
tworooms	(5,5)	N2866586	N6220483	p(5,2);p(5,3);p(5,4);p(5,5);	6	2.0	3	16	FALSE	18.5	3	2	1,2
tworooms	(7,5)	N8631604	N9413305	p(5,5);p(6,5);p(7,5);	6	3.0	2	16	FALSE	18.5	6	1	3,2,1
tworooms	(5,2)	N9515938	N9413305	p(5,5);p(5,4);p(5,3);p(5,2);	6	2.0	3	17	FALSE	19.5	3	2	1,2
tworooms	(1,3)	N1980560	N3112363	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	8	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms	(5,5)	N9702891	N2446217	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	7	1.0	6	24	TRUE	25.0	1	0	1
tworooms	(1,3)	N1329978	N9403647	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	8	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms	(7,2)	N6431376	N9601214	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	7	25	TRUE	26.5	3	0	1,2
tworooms	(7,5)	N6365193	N9049266	p(5,5);p(6,5);p(7,5);	7	2.0	2	22	TRUE	23.5	3	0	2,1
tworooms	(7,5)	N2730616	N7143054	p(7,2);p(7,3);p(7,4);p(7,5);	7	1.0	3	24	TRUE	25.0	1	0	1
tworooms	(1,3)	N5293955	N5180650	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	7	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms	(5,2)	N9662455	N7295169	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	7	1.0	5	25	TRUE	26.0	1	0	1
tworooms	(1,3)	N2026668	N1029099	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	7	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms	(7,2)	N2179289	N6546209	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	7	25	TRUE	26.5	3	0	1,2
tworooms	(7,2)	N8224332	N682064	p(5,2);p(6,2);p(7,2);	7	2.0	2	23	TRUE	24.5	3	0	1,2
tworooms	(7,2)	N3267746	N1737181	p(7,5);p(7,4);p(7,3);p(7,2);	7	1.0	3	27	TRUE	28.0	1	0	1
tworooms	(7,5)	N2942504	N271818	p(7,2);p(7,3);p(7,4);p(7,5);	7	1.0	3	22	TRUE	23.0	1	0	1
tworooms	(7,5)	N4062398	N5742310	p(5,5);p(6,5);p(7,5);	7	2.0	2	22	TRUE	23.5	3	0	2,1
tworooms	(7,2)	N4734839	N3865431	p(7,5);p(7,4);p(7,3);p(7,2);	7	1.0	3	23	TRUE	24.0	1	0	1
tworooms	(7,2)	N447895	N7314261	p(5,2);p(6,2);p(7,2);	7	2.0	2	23	TRUE	24.5	3	0	1,2
tworooms	(7,5)	N8308898	N921453	p(7,2);p(7,3);p(7,4);p(7,5);	7	1.0	3	18	TRUE	19.0	1	0	1
tworooms	(7,5)	N4291896	N2866586	p(5,5);p(6,5);p(7,5);	7	2.0	2	18	TRUE	19.5	3	0	2,1
tworooms	(7,2)	N9195391	N8631604	p(7,5);p(7,4);p(7,3);p(7,2);	7	1.0	3	19	TRUE	20.0	1	0	1
tworooms	(7,2)	N2519720	N9515938	p(5,2);p(6,2);p(7,2);	7	2.0	2	19	TRUE	20.5	3	0	1,2
