world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
cubicles	(1,7)	N9410944	N6573109	p(1,5);p(1,6);p(1,7);	7	2.0	2	18	TRUE	19.0	2	0	1,1
cubicles	(4,5)	N6471805	N4135728	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	21	TRUE	23.0	8	0	1,2,2,3
cubicles	(1,7)	N1842933	N9133015	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	22	TRUE	23.0	2	0	1,1
cubicles	(3,1)	N8927284	N5645852	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2.0	8	22	TRUE	23.0	2	0	1,1
cubicles	(1,7)	N7255104	N1688762	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	8	26	TRUE	27.0	2	0	1,1
cubicles	(1,7)	N1762429	N5075009	p(1,5);p(1,6);p(1,7);	7	2.0	2	22	TRUE	23.0	2	0	1,1
cubicles	(3,1)	N2268560	N2053914	p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2.0	5	22	TRUE	23.0	2	0	1,1
cubicles	(4,5)	N9023378	N2381213	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	7	4.0	5	25	TRUE	27.0	8	0	1,2,2,3
cubicles	(3,1)	N4067006	N8083285	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2.0	8	26	TRUE	27.0	2	0	1,1
cubicles	(1,7)	N4830446	N4752925	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	8	26	TRUE	27.0	2	0	1,1
cubicles	(1,7)	N604464	N7599365	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	26	TRUE	27.0	2	0	1,1
cubicles	(4,5)	N7770288	N2482291	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	29	TRUE	31.0	8	0	1,2,2,3
cubicles	(1,7)	N1019202	N6566076	p(1,5);p(1,6);p(1,7);	7	2.0	2	22	TRUE	23.0	2	0	1,1
cubicles	(4,5)	N2890535	N7962822	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	25	TRUE	27.0	8	0	1,2,2,3
cubicles	(1,7)	N7833654	N4969764	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	26	TRUE	27.0	2	0	1,1
cubicles	(1,7)	N9198650	N9906522	p(1,5);p(1,6);p(1,7);	7	2.0	2	18	TRUE	19.0	2	0	1,1
cubicles	(4,5)	N8439423	N6517911	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	21	TRUE	23.0	8	0	1,2,2,3
cubicles	(1,7)	N8490914	N7119625	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	22	TRUE	23.0	2	0	1,1
cubicles	(1,7)	N2581992	N8531877	p(1,5);p(1,6);p(1,7);	7	2.0	2	20	TRUE	21.0	2	0	1,1
cubicles	(4,5)	N9155569	N5562947	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	23	TRUE	25.0	8	0	1,2,2,3
cubicles	(1,7)	N5856403	N3900642	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	24	TRUE	25.0	2	0	1,1
