world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
roomG	(1,3)	N7117627	N1443972	p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	6.0	6	16	FALSE	20.545454	11	5	2,1,2,1,3,2
roomG	(5,2)	N2518305	N5279315	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	5	4.0	5	17	FALSE	20.285713	8	3	2,3,1,2
roomG	(5,5)	N6566182	N5279315	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	5	2.0	6	18	FALSE	22.571428	3	5	1,2
roomG	(5,2)	N3398689	N8320789	p(5,3);p(5,2);	5	4.0	1	13	FALSE	16.285715	8	3	2,3,1,2
roomG	(5,5)	N1625775	N8320789	p(5,3);p(5,4);p(5,5);	5	2.0	2	14	FALSE	18.571428	3	5	1,2
roomG	(7,5)	N5711207	N7886907	p(5,5);p(6,5);p(7,5);	6	1.0	2	14	FALSE	22.571428	1	6	1
roomG	(1,3)	N1988500	N7886907	p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6.0	6	18	FALSE	20.857143	11	1	2,1,2,1,3,2
roomG	(5,5)	N6316701	N6105614	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	6	2.0	6	20	FALSE	22.0	3	1	1,2
roomG	(5,2)	N1983096	N8317607	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	6	4.0	5	17	FALSE	21.900002	8	6	2,3,1,2
roomG	(1,3)	N940315	N8317607	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6.0	8	20	FALSE	23.900002	11	4	2,1,2,1,3,2
roomG	(7,5)	N6771050	N2654501	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	6	1.0	5	18	FALSE	26.57143	1	6	1
roomG	(1,3)	N6914194	N2654501	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	6	6.0	5	18	FALSE	20.857143	11	1	2,1,2,1,3,2
roomG	(5,2)	N4960506	N7117627	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	6	4.0	5	21	FALSE	23.8	8	1	2,3,1,2
roomG	(7,5)	N8410690	N7117627	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	6	1.0	8	24	FALSE	29.800001	1	4	1
roomG	(5,5)	N8281062	N2518305	p(5,2);p(5,3);p(5,4);p(5,5);	6	2.0	3	20	FALSE	22.0	3	1	1,2
roomG	(7,5)	N2564321	N6566182	p(5,5);p(6,5);p(7,5);	6	1.0	2	20	FALSE	25.800001	1	4	1
roomG	(5,2)	N6256032	N6566182	p(5,5);p(5,4);p(5,3);p(5,2);	6	4.0	3	21	FALSE	23.8	8	1	2,3,1,2
roomG	(5,5)	N5846259	N3398689	p(5,2);p(5,3);p(5,4);p(5,5);	6	2.0	3	16	FALSE	18.0	3	1	1,2
roomG	(7,5)	N9172148	N1625775	p(5,5);p(6,5);p(7,5);	6	1.0	2	16	FALSE	21.8	1	4	1
roomG	(5,2)	N2316202	N1625775	p(5,5);p(5,4);p(5,3);p(5,2);	6	4.0	3	17	FALSE	19.8	8	1	2,3,1,2
roomG	(1,3)	N3196784	N5711207	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	8	22	TRUE	23.833334	11	0	2,1,2,1,3,2
roomG	(7,5)	N4368914	N1988500	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1.0	8	26	TRUE	27.0	1	0	1
roomG	(7,5)	N363902	N6316701	p(5,5);p(6,5);p(7,5);	7	1.0	2	22	TRUE	23.0	1	0	1
roomG	(1,3)	N9591597	N1983096	p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	5	22	TRUE	23.833334	11	0	2,1,2,1,3,2
roomG	(5,2)	N7606191	N940315	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	7	4.0	5	25	TRUE	27.0	8	0	2,3,1,2
roomG	(1,3)	N5589514	N6771050	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	8	26	TRUE	27.833334	11	0	2,1,2,1,3,2
roomG	(7,5)	N8931337	N6914194	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1.0	8	26	TRUE	27.0	1	0	1
roomG	(7,5)	N5427166	N4960506	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1.0	5	26	TRUE	27.0	1	0	1
roomG	(5,2)	N6311735	N8410690	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4.0	5	29	TRUE	31.0	8	0	2,3,1,2
roomG	(7,5)	N9886352	N8281062	p(5,5);p(6,5);p(7,5);	7	1.0	2	22	TRUE	23.0	1	0	1
roomG	(5,2)	N8980399	N2564321	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4.0	5	25	TRUE	27.0	8	0	2,3,1,2
roomG	(7,5)	N4320621	N6256032	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1.0	5	26	TRUE	27.0	1	0	1
roomG	(7,5)	N9371667	N5846259	p(5,5);p(6,5);p(7,5);	7	1.0	2	18	TRUE	19.0	1	0	1
roomG	(5,2)	N3231157	N9172148	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4.0	5	21	TRUE	23.0	8	0	2,3,1,2
roomG	(7,5)	N3631323	N2316202	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1.0	5	22	TRUE	23.0	1	0	1
