world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum	(0,4)	N9326406	N3255322	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2.0	10	24	FALSE	32.833332	3	4	2,1
museum	(4,0)	N4983659	N934578	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	6	2.0	8	26	FALSE	31.25	3	6	1,2
museum	(4,4)	N1955112	N934578	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	6	4.0	10	28	FALSE	32.25	8	4	1,2,2,3
museum	(2,4)	N1057139	N671777	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4.0	10	22	FALSE	24.5	8	2	2,1,3,2
museum	(0,4)	N3955746	N5830115	p(2,4);p(1,4);p(0,4);	7	2.0	2	20	FALSE	27.5	3	2	2,1
museum	(6,4)	N6003897	N5830115	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2.0	10	28	FALSE	35.5	3	2	2,1
museum	(4,4)	N1202590	N8233878	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4.0	10	24	FALSE	26.5	8	2	1,2,2,3
museum	(6,4)	N2466476	N5580748	p(4,4);p(5,4);p(6,4);	7	2.0	2	22	FALSE	29.5	3	2	2,1
museum	(0,4)	N4404078	N5580748	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2.0	10	30	FALSE	37.5	3	2	2,1
museum	(2,4)	N750232	N3311969	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4.0	6	22	FALSE	24.5	8	2	2,1,3,2
