world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
cubicles2	(1,5)	N6115174	N9609734	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	6	2	6	20	FALSE	22.25	3	2	1,2
cubicles2	(4,5)	N3429854	N6508581	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	6	4	5	17	FALSE	20.333332	8	2	1,2,2,3
cubicles2	(3,1)	N71437	N6508581	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	2	8	20	FALSE	24.999998	2	4	1,1
cubicles2	(1,7)	N694383	N7185729	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	6	2	5	18	FALSE	23	2	2	1,1
cubicles2	(3,1)	N2794785	N7185729	p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	2	5	18	FALSE	23	2	2	1,1
cubicles2	(4,5)	N9571210	N2973957	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	6	4	5	21	FALSE	24.333332	8	2	1,2,2,3
cubicles2	(1,7)	N8470167	N2973957	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	6	2	8	24	FALSE	29	2	4	1,1
cubicles2	(1,5)	N3886074	N8993606	p(4,5);p(3,5);p(2,5);p(1,5);	6	2	3	20	FALSE	22.25	3	2	1,2
cubicles2	(1,7)	N4110335	N9615881	p(1,5);p(1,6);p(1,7);	6	2	2	20	FALSE	24.999998	2	4	1,1
cubicles2	(4,5)	N6974928	N9615881	p(1,5);p(2,5);p(3,5);p(4,5);	6	4	3	21	FALSE	24.333332	8	2	1,2,2,3
cubicles2	(1,5)	N9108758	N8965342	p(4,5);p(3,5);p(2,5);p(1,5);	6	2	3	16	FALSE	18.25	3	2	1,2
cubicles2	(1,7)	N8845670	N9766851	p(1,5);p(1,6);p(1,7);	6	2	2	16	FALSE	21	2	4	1,1
cubicles2	(4,5)	N2900938	N9766851	p(1,5);p(2,5);p(3,5);p(4,5);	6	4	3	17	FALSE	20.333332	8	2	1,2,2,3
cubicles2	(1,5)	N3882139	N223243	p(4,5);p(3,5);p(2,5);p(1,5);	6	2	3	18	FALSE	20.25	3	2	1,2
cubicles2	(1,7)	N9873288	N7812932	p(1,5);p(1,6);p(1,7);	6	2	2	18	FALSE	23	2	4	1,1
cubicles2	(4,5)	N7278022	N7812932	p(1,5);p(2,5);p(3,5);p(4,5);	6	4	3	19	FALSE	22.333332	8	2	1,2,2,3
cubicles2	(1,7)	N2665559	N110872	p(1,5);p(1,6);p(1,7);	7	2	2	14	TRUE	15	2	0	1,1
cubicles2	(4,5)	N6675783	N8256303	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4	5	17	TRUE	19	8	0	1,2,2,3
cubicles2	(1,7)	N9437455	N5308820	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	5	18	TRUE	19	2	0	1,1
cubicles2	(1,7)	N528396	N3426474	p(1,5);p(1,6);p(1,7);	7	2	2	18	TRUE	19	2	0	1,1
cubicles2	(4,5)	N5821278	N7912851	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4	5	21	TRUE	23	8	0	1,2,2,3
cubicles2	(1,7)	N197083	N6960766	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	5	22	TRUE	23	2	0	1,1
cubicles2	(3,1)	N143793	N1789805	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2	8	22	TRUE	23	2	0	1,1
cubicles2	(1,7)	N5720216	N2009847	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	8	26	TRUE	27	2	0	1,1
cubicles2	(1,7)	N982529	N6115174	p(1,5);p(1,6);p(1,7);	7	2	2	22	TRUE	23	2	0	1,1
cubicles2	(3,1)	N1125048	N3429854	p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2	5	22	TRUE	23	2	0	1,1
cubicles2	(4,5)	N9021382	N71437	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	7	4	5	25	TRUE	27	8	0	1,2,2,3
cubicles2	(3,1)	N9885962	N694383	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2	8	26	TRUE	27	2	0	1,1
cubicles2	(1,7)	N2878577	N2794785	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	8	26	TRUE	27	2	0	1,1
cubicles2	(1,7)	N9514892	N9571210	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2	5	26	TRUE	27	2	0	1,1
