world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
roomG3	(1,3)	N6602769	N2951119	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	8	26	TRUE	27.833334	11	0	2,1,2,1,3,2
roomG3	(7,5)	N221173	N844142	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	8	26	TRUE	27	1	0	1
roomG3	(7,5)	N5844601	N853868	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	5	26	TRUE	27	1	0	1
roomG3	(5,2)	N1392551	N8641369	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4	5	29	TRUE	31	8	0	2,3,1,2
roomG3	(7,5)	N6302861	N3666928	p(5,5);p(6,5);p(7,5);	7	1	2	22	TRUE	23	1	0	1
roomG3	(5,2)	N2196344	N1502148	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4	5	25	TRUE	27	8	0	2,3,1,2
roomG3	(7,5)	N4774457	N9215869	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	5	26	TRUE	27	1	0	1
roomG3	(7,5)	N2189470	N9018451	p(5,5);p(6,5);p(7,5);	7	1	2	18	TRUE	19	1	0	1
roomG3	(5,2)	N5631242	N8953381	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(5,2);	7	4	5	21	TRUE	23	8	0	2,3,1,2
roomG3	(7,5)	N9590823	N8448798	p(5,2);p(5,3);p(5,4);p(5,5);p(6,5);p(7,5);	7	1	5	22	TRUE	23	1	0	1
