world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
labyrinth3	(0,0)	N7577671	NA	p(0,0);	0	0	0	0	FALSE	9.90909	0	22	
labyrinth3	(3,0)	N5607201	N7577671	p(0,0);p(1,0);p(2,0);p(3,0);	1	5	3	3	FALSE	9.90909	15	17	1,2,3,4,5
labyrinth3	(3,3)	N7260351	N5607201	p(3,0);p(3,1);p(3,2);p(3,3);	2	6	3	6	FALSE	11.058824	12	11	3,2,1,1,2,3
labyrinth3	(3,5)	N2777208	N7260351	p(3,3);p(3,4);p(3,5);	3	5	2	8	FALSE	12.727272	9	6	2,1,1,2,3
labyrinth3	(5,3)	N2747255	N7260351	p(3,3);p(4,3);p(5,3);	3	4	2	8	FALSE	13.09091	8	7	2,3,1,2
labyrinth3	(1,3)	N7559818	N7260351	p(3,3);p(2,3);p(1,3);	3	2	2	8	FALSE	14.545454	3	9	2,1
labyrinth3	(5,3)	N1679129	N2777208	p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);	4	4	4	12	FALSE	15.166667	8	2	2,3,1,2
labyrinth3	(1,3)	N5099533	N2777208	p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	4	2	4	12	FALSE	16.5	3	4	2,1
labyrinth3	(3,5)	N6194170	N2747255	p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	4	5	4	12	FALSE	14.857143	9	2	2,1,1,2,3
labyrinth3	(1,3)	N447587	N2747255	p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	4	2	4	12	FALSE	16.571428	3	5	2,1
labyrinth3	(3,5)	N8357037	N7559818	p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	4	5	4	12	FALSE	15.666666	9	4	2,1,1,2,3
labyrinth3	(5,3)	N6588481	N7559818	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	4	4	4	12	FALSE	16.11111	8	5	2,3,1,2
labyrinth3	(1,3)	N119310	N1679129	p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	5	2	4	16	TRUE	17.5	3	0	2,1
labyrinth3	(5,3)	N8834738	N5099533	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);	5	4	4	16	TRUE	18	8	0	2,3,1,2
labyrinth3	(1,3)	N6482198	N6194170	p(3,5);p(3,4);p(3,3);p(2,3);p(1,3);	5	2	4	16	TRUE	17.5	3	0	2,1
labyrinth3	(3,5)	N4862629	N447587	p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	5	5	4	16	TRUE	17.8	9	0	2,1,1,2,3
labyrinth3	(5,3)	N3753726	N8357037	p(3,5);p(3,4);p(3,3);p(4,3);p(5,3);	5	4	4	16	TRUE	18	8	0	2,3,1,2
labyrinth3	(3,5)	N6844008	N6588481	p(5,3);p(4,3);p(3,3);p(3,4);p(3,5);	5	5	4	16	TRUE	17.8	9	0	2,1,1,2,3
