world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
ikea3	(0,7)	N4395920	N1532048	p(0,5);p(0,6);p(0,7);	6	5	2	17	FALSE	20.5	15	1	1,2,3,4,5
ikea3	(5,5)	N2629153	N1532048	p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);	6	2	5	20	FALSE	23.5	3	4	1,2
ikea3	(3,1)	N6081149	N6686105	p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	9	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea3	(0,5)	N6898964	N4645070	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);	7	1	7	27	TRUE	28	1	0	1
ikea3	(3,1)	N7287070	N1572912	p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	9	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea3	(5,7)	N6448451	N8751062	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	7	4	8	30	TRUE	32.5	10	0	4,3,2,1
ikea3	(0,7)	N1466977	N747486	p(0,5);p(0,6);p(0,7);	7	4	2	25	TRUE	27.5	10	0	1,2,3,4
ikea3	(0,7)	N7257194	N9381015	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	7	1	5	29	TRUE	30	1	0	1
ikea3	(3,1)	N1679911	N3638362	p(5,7);p(5,6);p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	8	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea3	(5,5)	N7039030	N1902072	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	7	1	6	28	TRUE	29	1	0	1
