world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum2	(0,0)	N5778667	NA	p(0,0);	0	0	0	0	FALSE	11.807693	0	26	
museum2	(2,0)	N1210433	N5778667	p(0,0);p(1,0);p(2,0);	1	5	2	2	FALSE	11.807693	15	21	1,2,3,4,5
museum2	(2,1)	N6158772	N1210433	p(2,0);p(2,1);	2	2	1	3	FALSE	13.428573	3	19	1,2
museum2	(4,1)	N973845	N6158772	p(2,1);p(3,1);p(4,1);	3	5	2	5	FALSE	14.368422	11	14	1,1,2,3,4
museum2	(2,4)	N5345139	N6158772	p(2,1);p(2,2);p(2,3);p(2,4);	3	4	3	6	FALSE	15.736841	8	15	2,1,3,2
museum2	(4,0)	N5004474	N973845	p(4,1);p(4,0);	4	2	1	6	FALSE	16.928572	3	12	1,2
museum2	(4,4)	N9771174	N973845	p(4,1);p(4,2);p(4,3);p(4,4);	4	4	3	8	FALSE	17.5	8	10	1,2,2,3
museum2	(2,4)	N1094567	N973845	p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	4	4	5	10	FALSE	19.785715	8	10	2,1,3,2
museum2	(0,4)	N185461	N5345139	p(2,4);p(1,4);p(0,4);	4	2	2	8	FALSE	18.333332	3	13	2,1
museum2	(4,1)	N9158799	N5345139	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);	4	5	5	11	FALSE	17.8	11	10	1,1,2,3,4
museum2	(4,4)	N8140152	N5004474	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	5	4	4	10	FALSE	18.5	8	8	1,2,2,3
museum2	(2,4)	N2924740	N5004474	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	5	4	6	12	FALSE	20.5	8	8	2,1,3,2
museum2	(6,4)	N3237684	N9771174	p(4,4);p(5,4);p(6,4);	5	2	2	10	FALSE	20.5	3	8	2,1
museum2	(4,0)	N3391113	N9771174	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	5	2	4	12	FALSE	21.7	3	8	1,2
museum2	(2,4)	N6888360	N9771174	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	5	4	8	16	FALSE	23.300001	8	6	2,1,3,2
museum2	(0,4)	N2469220	N1094567	p(2,4);p(1,4);p(0,4);	5	2	2	12	FALSE	22.900002	3	8	2,1
museum2	(4,0)	N7942321	N1094567	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	5	2	6	16	FALSE	24.1	3	8	1,2
museum2	(4,4)	N4505907	N1094567	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	5	4	8	18	FALSE	24.9	8	6	1,2,2,3
museum2	(4,1)	N4737536	N185461	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);	5	5	7	15	FALSE	19.692307	11	8	1,1,2,3,4
museum2	(4,0)	N9861506	N9158799	p(4,1);p(4,0);	5	2	1	12	FALSE	20.1	3	8	1,2
museum2	(4,4)	N3637368	N9158799	p(4,1);p(4,2);p(4,3);p(4,4);	5	4	3	14	FALSE	20.9	8	6	1,2,2,3
museum2	(0,4)	N7086748	N9158799	p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	5	2	7	18	FALSE	28.9	3	8	2,1
museum2	(6,4)	N8000657	N8140152	p(4,4);p(5,4);p(6,4);	6	2	2	12	FALSE	21.75	3	6	2,1
