world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
museum3	(4,0)	N2563736	N9463578	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	6	2	4	22	FALSE	31.5	3	4	1,2
museum3	(0,4)	N5292502	N9463578	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	10	28	FALSE	36.833332	3	4	2,1
museum3	(4,0)	N1208428	N6937212	p(4,1);p(4,0);	6	2	1	16	FALSE	21.25	3	6	1,2
museum3	(4,4)	N4244381	N6937212	p(4,1);p(4,2);p(4,3);p(4,4);	6	4	3	18	FALSE	22.25	8	4	1,2,2,3
museum3	(4,4)	N2642786	N923423	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	4	16	FALSE	21.75	8	4	1,2,2,3
museum3	(0,4)	N8240955	N923423	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	8	20	FALSE	29.75	3	6	2,1
museum3	(6,4)	N1527536	N7603236	p(4,4);p(5,4);p(6,4);	6	2	2	16	FALSE	24.166666	3	4	2,1
museum3	(4,0)	N465839	N7603236	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	6	2	4	18	FALSE	27.499998	3	4	1,2
museum3	(0,4)	N1456092	N7603236	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	6	2	10	24	FALSE	32.833332	3	4	2,1
museum3	(4,0)	N434716	N7543458	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	6	2	8	26	FALSE	31.25	3	6	1,2
museum3	(4,4)	N739880	N7543458	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	6	4	10	28	FALSE	32.25	8	4	1,2,2,3
museum3	(2,4)	N4995247	N4418122	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4	10	22	FALSE	24.5	8	2	2,1,3,2
museum3	(0,4)	N2517076	N9853069	p(2,4);p(1,4);p(0,4);	7	2	2	20	FALSE	27.5	3	2	2,1
museum3	(6,4)	N4719440	N9853069	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	10	28	FALSE	35.5	3	2	2,1
museum3	(4,4)	N2781518	N7394063	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	10	24	FALSE	26.5	8	2	1,2,2,3
museum3	(6,4)	N7352797	N7259138	p(4,4);p(5,4);p(6,4);	7	2	2	22	FALSE	29.5	3	2	2,1
museum3	(0,4)	N2478848	N7259138	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	10	30	FALSE	37.5	3	2	2,1
museum3	(2,4)	N8797919	N4313730	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4	6	22	FALSE	24.5	8	2	2,1,3,2
museum3	(0,4)	N6002657	N1173558	p(2,4);p(1,4);p(0,4);	7	2	2	22	FALSE	27.5	3	2	2,1
museum3	(4,0)	N8911440	N1173558	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	6	26	FALSE	31.5	3	2	1,2
museum3	(2,4)	N8561126	N7110420	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);	7	4	10	28	FALSE	30.5	8	2	2,1,3,2
museum3	(0,4)	N3892665	N5435264	p(2,4);p(1,4);p(0,4);	7	2	2	20	FALSE	27.5	3	2	2,1
museum3	(6,4)	N8769491	N5435264	p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	10	28	FALSE	35.5	3	2	2,1
museum3	(4,0)	N5702169	N4002763	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);	7	2	8	26	FALSE	30.5	3	2	1,2
museum3	(6,4)	N3521154	N4002763	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	12	30	FALSE	34.5	3	2	2,1
museum3	(6,4)	N9663356	N3151548	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);	7	2	6	28	FALSE	35.5	3	2	2,1
museum3	(0,4)	N1519439	N3151548	p(4,0);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	8	30	FALSE	37.5	3	2	2,1
museum3	(4,0)	N8177474	N972885	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	6	32	FALSE	37.5	3	2	1,2
museum3	(0,4)	N2145513	N972885	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	12	38	FALSE	43.5	3	2	2,1
museum3	(4,4)	N8416602	N6806701	p(4,0);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	4	24	FALSE	26.5	8	2	1,2,2,3
museum3	(6,4)	N7126664	N5974200	p(4,4);p(5,4);p(6,4);	7	2	2	24	FALSE	28.5	3	2	2,1
museum3	(4,0)	N8193861	N5974200	p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	4	26	FALSE	30.5	3	2	1,2
museum3	(6,4)	N2329748	N9340114	p(4,4);p(5,4);p(6,4);	7	2	2	22	FALSE	29.5	3	2	2,1
museum3	(0,4)	N5619502	N9340114	p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);	7	2	10	30	FALSE	37.5	3	2	2,1
museum3	(4,4)	N7566	N1159522	p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);	7	4	10	34	FALSE	36.5	8	2	1,2,2,3
museum3	(4,0)	N4008590	N2687094	p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);	7	2	6	26	FALSE	31.5	3	2	1,2
