world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
lab2	(4,2)	N5751743	N8468296	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	32	TRUE	33.5	6	0	1,2,1,2
lab2	(0,7)	N6061387	N9884348	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	TRUE	34	1	0	1
lab2	(0,7)	N3042202	N2763958	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	TRUE	34	1	0	1
lab2	(4,5)	N5559616	N2712902	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	35	TRUE	36.5	3	0	1,2
lab2	(4,2)	N5969953	N4805760	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	28	TRUE	29.5	6	0	1,2,1,2
lab2	(0,7)	N820816	N6848882	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	TRUE	34	1	0	1
lab2	(0,7)	N8197270	N7772720	p(2,7);p(1,7);p(0,7);	8	1	2	29	TRUE	30	1	0	1
lab2	(4,5)	N2554396	N8895656	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	31	TRUE	32.5	3	0	1,2
lab2	(0,7)	N1764819	N4621720	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	TRUE	34	1	0	1
lab2	(0,7)	N7206932	N4367479	p(2,7);p(1,7);p(0,7);	8	1	2	29	TRUE	30	1	0	1
lab2	(0,2)	N423445	N4528463	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	8	2	4	28	TRUE	29.5	3	0	1,2
lab2	(4,2)	N8431324	N7409567	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	8	4	4	28	TRUE	29.5	6	0	1,2,1,2
lab2	(4,5)	N5010965	N8692574	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	2	7	31	TRUE	32.5	3	0	1,2
lab2	(0,2)	N6743428	N2361592	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	34	TRUE	35.5	3	0	1,2
lab2	(4,5)	N4185501	N4026257	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	2	7	31	TRUE	32.5	3	0	1,2
lab2	(4,2)	N6952112	N8248352	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	34	TRUE	35.5	6	0	1,2,1,2
lab2	(0,2)	N3484494	N2559302	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	8	2	4	32	TRUE	33.5	3	0	1,2
lab2	(4,2)	N9591060	N846161	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	8	4	4	32	TRUE	33.5	6	0	1,2,1,2
lab2	(0,7)	N6803479	N6350731	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	TRUE	34	1	0	1
lab2	(0,2)	N7426217	N2843361	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	38	TRUE	39.5	3	0	1,2
lab2	(0,7)	N8090398	N5521763	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	TRUE	34	1	0	1
lab2	(4,2)	N3882933	N6237325	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	38	TRUE	39.5	6	0	1,2,1,2
lab2	(0,7)	N4647211	N2873112	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	TRUE	34	1	0	1
lab2	(4,5)	N4580921	N2771881	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	35	TRUE	36.5	3	0	1,2
lab2	(0,2)	N5030654	N6988891	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	38	TRUE	39.5	3	0	1,2
lab2	(0,7)	N6064438	N662634	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(0,2)	N6350147	N3376382	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	38	TRUE	39.5	3	0	1,2
lab2	(4,5)	N8735918	N5121109	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	2	7	41	TRUE	42.5	3	0	1,2
lab2	(0,7)	N5810885	N6518112	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	TRUE	34	1	0	1
lab2	(4,5)	N5132025	N6630990	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	35	TRUE	36.5	3	0	1,2
lab2	(4,2)	N734809	N29365	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	38	TRUE	39.5	6	0	1,2,1,2
lab2	(0,7)	N4867546	N5129823	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(4,2)	N6104794	N9269989	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	38	TRUE	39.5	6	0	1,2,1,2
lab2	(4,5)	N7798245	N1838404	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	2	7	41	TRUE	42.5	3	0	1,2
lab2	(0,2)	N6364626	N7796193	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	8	2	4	28	TRUE	29.5	3	0	1,2
lab2	(4,2)	N6892962	N2150665	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	8	4	4	28	TRUE	29.5	6	0	1,2,1,2
lab2	(0,7)	N2478703	N7611897	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	TRUE	34	1	0	1
lab2	(0,2)	N6501816	N1807950	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	38	TRUE	39.5	3	0	1,2
lab2	(0,7)	N7584288	N4197673	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	TRUE	34	1	0	1
lab2	(4,2)	N8153634	N5596031	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	38	TRUE	39.5	6	0	1,2,1,2
lab2	(0,7)	N1673559	N1191453	p(2,7);p(1,7);p(0,7);	8	1	2	29	TRUE	30	1	0	1
lab2	(0,2)	N3324386	N3891	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	34	TRUE	35.5	3	0	1,2
lab2	(0,7)	N8582783	N916834	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(0,7)	N3924978	N5117029	p(2,7);p(1,7);p(0,7);	8	1	2	29	TRUE	30	1	0	1
lab2	(4,2)	N8612406	N9246441	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	34	TRUE	35.5	6	0	1,2,1,2
lab2	(0,7)	N7402734	N7567415	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(4,5)	N3481370	N9913990	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	31	TRUE	32.5	3	0	1,2
lab2	(0,7)	N7179485	N1564145	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	TRUE	34	1	0	1
lab2	(0,7)	N2930128	N3735064	p(2,7);p(1,7);p(0,7);	8	1	2	29	TRUE	30	1	0	1
lab2	(0,2)	N2769434	N2692616	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	34	TRUE	35.5	3	0	1,2
lab2	(4,5)	N5035876	N9224260	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	2	7	37	TRUE	38.5	3	0	1,2
lab2	(0,2)	N8666125	N5812288	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	38	TRUE	39.5	3	0	1,2
lab2	(0,7)	N565393	N155095	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(0,7)	N2489745	N8602143	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	39	TRUE	40	1	0	1
lab2	(4,5)	N7058305	N2975433	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	41	TRUE	42.5	3	0	1,2
lab2	(0,2)	N7168059	N5821407	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	34	TRUE	35.5	3	0	1,2
lab2	(0,7)	N2964650	N5210890	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(0,7)	N7133832	N5440970	p(2,7);p(1,7);p(0,7);	8	1	2	35	TRUE	36	1	0	1
lab2	(4,5)	N6066129	N4019807	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	31	TRUE	32.5	3	0	1,2
lab2	(0,7)	N1351640	N6067607	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	TRUE	34	1	0	1
lab2	(0,7)	N3463924	N7934886	p(2,7);p(1,7);p(0,7);	8	1	2	29	TRUE	30	1	0	1
lab2	(4,2)	N5052126	N2790325	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	34	TRUE	35.5	6	0	1,2,1,2
lab2	(4,5)	N6850001	N385422	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	2	7	37	TRUE	38.5	3	0	1,2
lab2	(4,2)	N3182103	N2536341	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	38	TRUE	39.5	6	0	1,2,1,2
lab2	(0,7)	N9674189	N184861	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(0,7)	N6584653	N4487988	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	39	TRUE	40	1	0	1
lab2	(4,5)	N9278900	N4457711	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	2	6	41	TRUE	42.5	3	0	1,2
lab2	(4,2)	N8161334	N5966323	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	34	TRUE	35.5	6	0	1,2,1,2
lab2	(0,7)	N2954435	N6171860	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	TRUE	40	1	0	1
lab2	(0,7)	N9996551	N2791651	p(2,7);p(1,7);p(0,7);	8	1	2	35	TRUE	36	1	0	1
