world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
tworooms2	(5,5)	N1276143	N9330797	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	7	1	6	24	TRUE	25	1	0	1
tworooms2	(1,3)	N6747572	N4598504	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	8	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms2	(7,2)	N9026487	N8092615	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2	7	25	TRUE	26.5	3	0	1,2
tworooms2	(7,5)	N262465	N9775616	p(5,5);p(6,5);p(7,5);	7	2	2	22	TRUE	23.5	3	0	2,1
tworooms2	(7,5)	N9785103	N8655088	p(7,2);p(7,3);p(7,4);p(7,5);	7	1	3	24	TRUE	25	1	0	1
tworooms2	(1,3)	N1766970	N4072318	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	7	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms2	(5,2)	N7270719	N3271265	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	7	1	5	25	TRUE	26	1	0	1
tworooms2	(1,3)	N7122254	N2820525	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6	7	22	TRUE	23.833334	11	0	2,1,2,1,3,2
tworooms2	(7,2)	N1067957	N7654004	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2	7	25	TRUE	26.5	3	0	1,2
tworooms2	(7,2)	N5933837	N9712519	p(5,2);p(6,2);p(7,2);	7	2	2	23	TRUE	24.5	3	0	1,2
tworooms2	(7,2)	N7814723	N8726787	p(7,5);p(7,4);p(7,3);p(7,2);	7	1	3	27	TRUE	28	1	0	1
tworooms2	(7,5)	N1077305	N257016	p(7,2);p(7,3);p(7,4);p(7,5);	7	1	3	22	TRUE	23	1	0	1
tworooms2	(7,5)	N3064803	N7994526	p(5,5);p(6,5);p(7,5);	7	2	2	22	TRUE	23.5	3	0	2,1
tworooms2	(7,2)	N1442801	N5191758	p(7,5);p(7,4);p(7,3);p(7,2);	7	1	3	23	TRUE	24	1	0	1
tworooms2	(7,2)	N5592394	N5498380	p(5,2);p(6,2);p(7,2);	7	2	2	23	TRUE	24.5	3	0	1,2
tworooms2	(7,5)	N1152960	N414457	p(7,2);p(7,3);p(7,4);p(7,5);	7	1	3	18	TRUE	19	1	0	1
tworooms2	(7,5)	N507119	N8413034	p(5,5);p(6,5);p(7,5);	7	2	2	18	TRUE	19.5	3	0	2,1
tworooms2	(7,2)	N626305	N3940878	p(7,5);p(7,4);p(7,3);p(7,2);	7	1	3	19	TRUE	20	1	0	1
tworooms2	(7,2)	N2008833	N7423136	p(5,2);p(6,2);p(7,2);	7	2	2	19	TRUE	20.5	3	0	1,2
